application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
214501,30-05-2014 15:47,Rejected,Female,Operations Department,i7,46041
75454,06-06-2014 10:23,Hired,Male,Operations Department,i7,88514
500425,06-06-2014 17:32,Rejected,Male,Operations Department,c8,36170
500314,11-08-2014 22:30,Rejected,Male,Purchase Department,i5,50952
678447,11-08-2014 22:30,Rejected,Don’t want to say,Purchase Department,i5,93306
920049,01-08-2014 14:18,Rejected,Female,Service Department,c5,52934
990597,01-08-2014 17:37,Hired,Female,Service Department,c5,24433
611996,01-08-2014 17:39,Rejected,Male,Service Department,c5,60038
380112,01-08-2014 17:41,Hired,Female,Service Department,c5,33740
555507,05-08-2014 13:37,Hired,Male,Service Department,c5,71637
174767,05-08-2014 13:38,Hired,Male,Service Department,c5,40992
96895,06-08-2014 12:08,Rejected,Male,Service Department,c5,83569
711793,06-08-2014 12:09,Hired,Male,Service Department,c5,64853
638645,06-08-2014 12:10,Rejected,Male,Service Department,c5,71536
571572,06-08-2014 12:11,Hired,Male,Service Department,c5,25710
826990,06-08-2014 12:12,Rejected,Male,Service Department,c5,31730
262440,26-05-2014 09:36,Rejected,Female,Finance Department,c9,75095
440524,02-08-2014 14:43,Hired,Female,Finance Department,c9,17199
407565,11-08-2014 09:33,Hired,Female,Finance Department,c9,3772
669642,30-05-2014 10:06,Rejected,Female,Service Department,i7,41697
998515,30-05-2014 10:08,Hired,Male,Service Department,i7,46623
620966,30-05-2014 10:09,Rejected,Male,Service Department,i7,32546
706218,09-06-2014 09:33,Rejected,Female,Service Department,i7,72014
304127,27-05-2014 16:27,Hired,Male,Operations Department,c8,93664
229283,17-08-2014 08:44,Hired,Male,Service Department,b9,88015
315371,17-08-2014 08:46,Hired,Female,Service Department,b9,65244
629397,30-08-2014 07:13,Hired,Female,Service Department,b9,54521
543947,30-08-2014 07:14,Rejected,Male,Service Department,b9,83568
681119,16-06-2014 09:31,Rejected,Female,Service Department,i7,49010
411569,28-07-2014 09:32,Rejected,Male,Service Department,c5,87673
61079,28-07-2014 09:33,Hired,Female,Service Department,c5,2985
896621,28-07-2014 09:34,Hired,Male,Service Department,c5,77094
609311,31-05-2014 16:54,Rejected,Female,Operations Department,i5,75764
709462,09-06-2014 09:32,Hired,Male,Operations Department,i5,76421
894161,11-06-2014 11:48,Hired,Female,Operations Department,c5,23726
186172,24-06-2014 09:32,Hired,Female,Operations Department,b9,89244
967321,02-05-2014 16:41,Hired,Male,Sales Department,c5,3235
621635,02-05-2014 16:43,Rejected,Female,Sales Department,c5,39267
216398,02-05-2014 16:43,Hired,Male,Sales Department,c5,43446
378608,22-05-2014 11:30,Rejected,Male,Sales Department,c5,25251
298677,22-05-2014 11:33,Rejected,Female,Sales Department,c5,28369
992524,28-05-2014 12:14,Hired,Female,Sales Department,c5,61587
702719,28-05-2014 12:17,Hired,Male,Sales Department,c5,38751
564937,30-05-2014 19:21,Hired,Female,Sales Department,c5,17899
106588,05-06-2014 16:15,Rejected,Female,Sales Department,c5,67845
799844,05-06-2014 16:17,Hired,Male,Sales Department,c5,46877
107768,14-06-2014 13:25,Hired,Male,Sales Department,c5,90882
147703,23-06-2014 18:45,Rejected,Female,Sales Department,c5,75895
279879,02-07-2014 16:00,Hired,Male,Sales Department,c5,21816
784652,04-07-2014 17:38,Hired,Female,Sales Department,c5,18442
226229,10-07-2014 19:03,Hired,Male,Sales Department,c5,85610
189271,10-07-2014 19:03,Hired,Female,Sales Department,c5,86885
931211,10-07-2014 19:01,Hired,Female,Sales Department,c5,62325
665658,10-07-2014 19:05,Hired,Female,Sales Department,c5,50639
446038,10-07-2014 19:06,Hired,Female,Sales Department,c5,28980
788752,18-07-2014 17:37,Rejected,Male,Sales Department,c5,85392
326768,30-07-2014 12:14,Rejected,Male,Service Department,c5,74244
961990,20-05-2014 09:31,Rejected,Female,General Management,c9,87509
213135,20-05-2014 09:31,Hired,Female,General Management,c9,87967
137375,22-07-2014 09:31,Hired,Female,General Management,c9,23628
865053,27-08-2014 17:00,Rejected,Female,Marketing Department,i5,42337
947056,26-08-2014 09:32,Hired,Male,Marketing Department,i5,14525
458505,10-06-2014 09:31,Hired,Male,Marketing Department,c9,88355
714873,10-06-2014 09:32,Rejected,Female,Marketing Department,c9,95991
91111,25-06-2014 09:32,Hired,Male,Operations Department,c9,90355
787156,09-07-2014 09:31,Rejected,Male,Operations Department,c9,42832
945207,14-05-2014 09:32,Hired,Male,Service Department,i6,79204
194975,14-05-2014 09:32,Hired,Female,Service Department,i6,50280
596025,02-07-2014 09:33,Hired,Male,Service Department,i6,90204
651866,02-07-2014 09:33,Rejected,Male,Service Department,i6,74853
705751,02-07-2014 09:34,Hired,Female,Service Department,i6,40857
771111,02-07-2014 09:35,Rejected,Female,Service Department,i6,52640
864439,12-07-2014 15:59,Rejected,Male,Service Department,i6,19621
838147,14-07-2014 13:08,Rejected,Female,Service Department,i6,54775
619001,14-07-2014 13:07,Rejected,Don’t want to say,Service Department,i6,79476
813726,14-07-2014 15:41,Rejected,Male,Service Department,i6,22578
294269,15-07-2014 09:10,Hired,Male,Service Department,i6,37815
399600,15-07-2014 09:13,Hired,Male,Service Department,i6,89659
201804,15-07-2014 09:13,Rejected,Male,Service Department,i6,41483
554095,22-05-2014 10:12,Hired,Male,Operations Department,i6,34588
126252,30-05-2014 15:17,Hired,Male,Operations Department,i6,41157
469996,21-05-2014 09:35,Hired,Male,Operations Department,i6,18464
101434,17-06-2014 14:57,Hired,Female,Operations Department,i6,82135
115579,17-06-2014 15:01,Hired,Male,Operations Department,i6,76291
432166,20-06-2014 07:33,Hired,Male,Operations Department,i6,39270
619099,20-06-2014 07:37,Rejected,Male,Operations Department,i6,5621
377160,20-06-2014 07:38,Hired,Male,Operations Department,i6,83734
727510,20-06-2014 07:39,Hired,Male,Operations Department,i6,58419
820716,24-06-2014 18:00,Hired,Male,Operations Department,i6,76090
797456,11-07-2014 09:00,Hired,Male,Operations Department,i6,10036
63948,02-05-2014 18:58,Hired,Female,Operations Department,i5,78389
773795,14-08-2014 15:26,Hired,Don’t want to say,Operations Department,i5,28477
809978,27-06-2014 14:04,Hired,Male,Operations Department,i7,85187
533072,27-08-2014 10:21,Hired,Male,Operations Department,c8,60231
456716,27-08-2014 10:24,Rejected,Male,Operations Department,c8,36746
120961,01-05-2014 09:33,Rejected,Male,Sales Department,i6,47233
260474,09-05-2014 09:32,Rejected,Male,Operations Department,i5,89212
402828,09-05-2014 09:32,Hired,Female,Operations Department,i5,20285
535927,17-05-2014 20:43,Hired,Don’t want to say,Operations Department,i5,87974
163731,19-05-2014 18:00,Rejected,Male,Operations Department,i5,40750
41523,19-05-2014 18:00,Hired,Female,Operations Department,i5,47394
412637,30-05-2014 09:32,Rejected,Don’t want to say,Operations Department,i5,35208
684308,23-06-2014 10:02,Hired,Don’t want to say,Operations Department,i5,45677
567566,22-05-2014 18:41,Hired,Female,Operations Department,i6,76190
331482,28-05-2014 17:36,Rejected,Male,Operations Department,i6,85181
791869,28-05-2014 17:38,Rejected,Male,Operations Department,i6,43998
514518,28-05-2014 17:40,Hired,Male,Operations Department,i6,75838
880677,07-06-2014 19:59,Hired,Male,Operations Department,i6,47669
587140,09-06-2014 12:13,Hired,Male,Operations Department,i6,96520
907345,22-08-2014 09:31,Hired,Male,Operations Department,i6,38140
463879,22-08-2014 09:32,Rejected,Male,Operations Department,i6,39857
734752,22-08-2014 09:32,Rejected,Male,Operations Department,i6,65972
339424,13-06-2014 09:31,Rejected,Male,Service Department,i5,14479
569637,13-06-2014 09:32,Hired,Don’t want to say,Service Department,i5,28973
790921,25-08-2014 12:11,Rejected,Male,Service Department,i5,20429
952941,26-07-2014 09:32,Hired,Male,Service Department,c9,84076
960244,26-07-2014 09:32,Hired,Male,Service Department,c9,59122
580852,23-07-2014 18:40,Rejected,Male,Service Department,c9,27954
496208,16-08-2014 16:13,Hired,Male,Service Department,i5,56076
187773,02-06-2014 09:32,Rejected,Male,Operations Department,b9,66781
265723,14-05-2014 12:19,Hired,Male,Operations Department,c9,55316
271192,03-06-2014 17:42,Rejected,Female,Marketing Department,c5,94197
12289,03-06-2014 17:43,Hired,Male,Marketing Department,c5,65697
666242,04-08-2014 09:34,Hired,Male,Marketing Department,c5,97394
349387,04-08-2014 09:35,Rejected,Male,Marketing Department,c5,72392
965315,16-08-2014 12:26,Hired,Male,Marketing Department,c5,75130
714755,16-08-2014 12:28,Hired,Male,Marketing Department,c5,87943
958624,27-08-2014 09:06,Hired,Female,Marketing Department,c5,67152
865900,23-06-2014 09:32,Hired,Female,Service Department,c5,86665
257842,23-06-2014 09:31,Rejected,Don’t want to say,Service Department,c5,5777
208088,03-06-2014 09:37,Rejected,Female,General Management,i7,2001
91590,10-06-2014 19:57,Hired,Female,General Management,i7,10775
803551,13-06-2014 10:22,Rejected,Female,General Management,c8,67827
870513,13-06-2014 10:26,Hired,Female,General Management,c8,98583
991691,13-06-2014 10:26,Hired,Female,General Management,c8,51925
392116,13-06-2014 10:27,Rejected,Female,General Management,c8,98278
603744,20-06-2014 00:06,Hired,Female,General Management,i7,77953
985432,26-06-2014 12:01,Hired,Female,General Management,c8,79311
843215,26-06-2014 12:03,Hired,Female,General Management,c8,49233
590543,10-06-2014 09:35,Hired,Female,General Management,i7,46329
711803,12-06-2014 10:07,Rejected,Female,General Management,i7,78719
804455,12-06-2014 10:10,Rejected,Female,General Management,i7,26511
615453,12-08-2014 09:31,Rejected,Female,General Management,i7,61363
539962,13-08-2014 14:43,Rejected,Female,General Management,i7,40121
182209,22-08-2014 15:10,Hired,Female,General Management,i7,6520
556195,22-08-2014 15:12,Hired,Female,General Management,i7,55770
28862,22-08-2014 15:14,Hired,Female,General Management,i7,80190
876875,29-08-2014 10:53,Hired,Female,General Management,i7,30855
777528,29-08-2014 10:54,Hired,Female,General Management,i7,33025
452098,29-08-2014 10:54,Hired,Female,General Management,i7,47169
205941,12-08-2014 09:31,Hired,Male,Service Department,i5,28332
248630,27-05-2014 09:32,Hired,Male,Service Department,i7,25026
427635,27-05-2014 09:34,Rejected,Male,Service Department,i7,66424
17800,08-07-2014 09:32,Hired,Male,Service Department,i7,31177
800368,06-05-2014 09:34,Hired,Female,General Management,i7,28162
489970,06-05-2014 09:35,Hired,Female,General Management,i7,89007
421682,16-05-2014 09:22,Hired,Female,General Management,i7,39471
435230,24-05-2014 16:28,Hired,Female,General Management,c5,25883
519412,24-05-2014 16:28,Rejected,Female,General Management,c5,45508
413223,24-05-2014 16:33,Hired,Female,General Management,c5,39376
343603,25-05-2014 14:32,Hired,Female,General Management,i7,40400
989586,25-05-2014 14:33,Hired,Female,General Management,i7,58860
582618,29-05-2014 10:00,Rejected,Female,General Management,i7,37678
287595,29-05-2014 10:01,Hired,Female,General Management,i7,58224
419103,29-05-2014 09:59,Rejected,Female,General Management,i7,3817
203704,29-05-2014 10:01,Rejected,Female,General Management,i7,5365
303721,01-06-2014 19:39,Hired,Female,General Management,i7,71666
372528,01-06-2014 19:40,Rejected,Female,General Management,i7,60464
344852,01-06-2014 19:42,Rejected,Female,General Management,i7,24559
509501,03-06-2014 11:08,Hired,Don’t want to say,General Management,c5,59639
165066,22-07-2014 09:38,Hired,Female,General Management,i7,57870
609192,31-07-2014 17:26,Rejected,Female,General Management,c5,60528
443270,31-07-2014 17:26,Hired,Female,General Management,c5,80493
92784,31-07-2014 17:27,Rejected,Female,General Management,c5,82622
949454,29-07-2014 14:41,Hired,Female,General Management,i7,68253
183437,29-07-2014 14:43,Rejected,Female,General Management,i7,77434
696100,29-07-2014 14:44,Rejected,Female,General Management,i7,72612
880828,29-07-2014 14:44,Rejected,Female,General Management,i7,69015
94151,09-08-2014 14:58,Hired,Female,General Management,i7,39237
83730,15-08-2014 14:41,Rejected,Female,General Management,i7,88574
886375,15-08-2014 14:43,Rejected,Female,General Management,i7,60485
256431,22-08-2014 10:38,Hired,Female,General Management,c5,36942
540401,19-08-2014 09:32,Hired,Male,Sales Department,c5,53483
64540,26-08-2014 18:52,Hired,Male,Sales Department,c5,56041
524839,24-06-2014 09:31,Hired,Male,Sales Department,c9,90307
484833,22-07-2014 09:32,Hired,Male,Sales Department,c9,91643
399087,05-08-2014 09:31,Hired,Male,Sales Department,c9,48485
20051,07-05-2014 09:32,Rejected,Don’t want to say,Sales Department,c5,92812
943287,08-05-2014 09:32,Hired,Male,Operations Department,c9,33202
184016,08-05-2014 09:33,Rejected,Male,Operations Department,c9,93071
712512,08-05-2014 09:34,Hired,Male,Operations Department,c9,42237
699072,24-07-2014 09:34,Hired,Male,Operations Department,c9,14556
963353,01-08-2014 12:43,Rejected,Don’t want to say,Human Resource Department,c9,9766
551794,07-05-2014 14:11,Hired,Male,Operations Department,c9,41403
95527,13-06-2014 16:06,Hired,Male,Operations Department,c9,93290
13485,09-06-2014 12:22,Rejected,Female,Sales Department,c8,6563
657708,09-06-2014 12:24,Hired,Male,Sales Department,c8,60798
827108,02-05-2014 09:31,Rejected,Male,Service Department,c9,70991
507171,03-05-2014 17:01,Hired,Female,Service Department,c9,5236
888298,03-05-2014 17:04,Rejected,Female,Service Department,c9,41722
357906,03-05-2014 17:05,Rejected,Female,Service Department,c9,52654
926580,23-05-2014 15:34,Hired,Male,Service Department,c9,77323
448075,16-05-2014 09:34,Hired,Female,Service Department,c9,86573
68425,16-05-2014 09:35,Rejected,Female,Service Department,c9,29051
357815,16-05-2014 09:36,Hired,Female,Service Department,c9,97038
894104,22-05-2014 11:39,Rejected,Female,Service Department,c9,40192
714233,22-05-2014 11:42,Hired,Male,Service Department,c9,92229
660970,16-06-2014 09:31,Hired,Male,Sales Department,c9,97789
49745,16-06-2014 09:31,Rejected,Male,Sales Department,c9,48963
24489,16-06-2014 09:41,Hired,Male,Sales Department,i5,32450
905795,03-07-2014 13:46,Rejected,Male,Sales Department,i5,70706
339684,28-07-2014 09:31,Hired,Male,Service Department,i7,44548
544070,18-07-2014 15:06,Rejected,Male,Production Department,i1,33063
823334,24-07-2014 12:07,Rejected,Male,Production Department,i1,5981
488750,12-05-2014 09:33,Rejected,Female,Operations Department,c5,79784
814562,12-05-2014 09:34,Hired,Female,Operations Department,c5,83617
516103,19-05-2014 17:05,Hired,Don’t want to say,Operations Department,c5,37668
339644,10-06-2014 07:03,Hired,Female,Service Department,c5,31627
240727,10-06-2014 07:05,Hired,Male,Service Department,c5,31340
188776,10-06-2014 07:06,Hired,Male,Service Department,c5,60853
152958,10-06-2014 07:07,Rejected,Male,Service Department,c5,81920
885993,10-06-2014 15:45,Hired,Female,Service Department,c5,60458
26869,10-06-2014 15:47,Hired,Male,Service Department,c5,42315
818351,30-06-2014 09:34,Rejected,Male,Service Department,c5,2569
52457,30-06-2014 18:32,Hired,Male,Service Department,c5,65290
54648,10-07-2014 08:24,Rejected,Male,Service Department,c5,57040
798336,10-07-2014 08:26,Rejected,Female,Service Department,c5,57566
893144,10-07-2014 08:31,Rejected,Male,Service Department,c5,95324
719910,17-07-2014 12:45,Hired,Male,Service Department,c5,73988
943656,17-07-2014 12:46,Hired,Female,Service Department,c5,87176
442463,17-07-2014 12:49,Hired,Female,Service Department,c5,15430
864866,24-07-2014 11:21,Hired,Male,Service Department,c5,30653
593219,08-08-2014 18:23,Hired,Female,Service Department,c5,46299
868653,18-08-2014 09:31,Hired,Male,Service Department,c5,51839
361791,18-08-2014 09:32,Hired,Female,Service Department,c5,10347
468586,18-08-2014 09:33,Hired,Female,Service Department,c5,71083
901867,18-08-2014 09:36,Rejected,-,Service Department,c5,22393
852718,18-08-2014 09:37,Hired,Female,Service Department,c5,81245
102164,19-08-2014 09:31,Hired,Male,Service Department,c5,82448
820494,19-08-2014 09:34,Hired,Male,Service Department,c5,40154
318592,19-08-2014 09:37,Hired,Male,Service Department,c5,83637
669110,19-08-2014 09:39,Hired,Female,Service Department,c5,5148
34851,31-08-2014 16:47,Hired,Male,Service Department,c5,26908
594996,31-08-2014 16:48,Rejected,Female,Service Department,c5,94226
231370,08-05-2014 09:38,Hired,Male,Service Department,c5,85076
866724,08-05-2014 09:38,Hired,Male,Service Department,c5,81111
107624,22-05-2014 13:12,Hired,Male,Production Department,c9,28974
319905,29-07-2014 21:49,Rejected,Male,Production Department,c9,40767
789265,12-08-2014 09:31,Hired,Male,Service Department,c5,6917
728175,12-08-2014 09:32,Hired,Female,Service Department,c5,95528
576375,18-08-2014 12:42,Hired,Male,Service Department,i7,35795
716440,19-05-2014 07:33,Hired,Male,Service Department,c5,1752
289325,19-05-2014 07:36,Hired,Female,Service Department,c5,21988
856141,20-05-2014 09:32,Rejected,Male,Operations Department,i7,22508
356398,27-05-2014 12:13,Hired,Male,Operations Department,i7,55254
948977,30-05-2014 18:52,Hired,Female,Operations Department,i7,13302
446111,28-05-2014 09:33,Hired,Male,Operations Department,c5,46261
661687,04-06-2014 13:49,Hired,Female,Operations Department,c5,62921
462821,04-06-2014 13:49,Hired,Don’t want to say,Operations Department,c5,77888
385084,25-07-2014 13:30,Hired,Male,Service Department,i7,44649
839429,28-05-2014 09:31,Rejected,Male,Operations Department,c5,13382
648497,09-06-2014 08:06,Hired,Male,Operations Department,c5,91868
782375,17-06-2014 12:46,Hired,Male,Operations Department,c5,29213
635222,17-06-2014 12:47,Rejected,Male,Operations Department,c5,44465
497576,17-06-2014 12:47,Hired,Male,Operations Department,c5,57523
909684,17-06-2014 12:48,Hired,Male,Operations Department,c5,8728
639524,17-06-2014 12:46,Rejected,Female,Operations Department,c5,3191
387477,17-06-2014 12:48,Hired,Female,Operations Department,c5,53615
972508,10-07-2014 15:52,Hired,Female,Marketing Department,c5,7527
258904,10-07-2014 15:53,Rejected,Male,Marketing Department,c5,11276
779639,15-05-2014 19:37,Hired,Female,Operations Department,c5,68294
887127,12-05-2014 08:33,Hired,Female,Operations Department,c5,30614
29295,12-05-2014 08:37,Hired,Male,Operations Department,c5,41964
855241,12-05-2014 08:32,Hired,Don’t want to say,Operations Department,c5,45191
271089,12-05-2014 09:13,Rejected,Male,Operations Department,c5,96041
809236,22-05-2014 09:32,Hired,Male,Operations Department,c5,14605
378743,29-05-2014 18:15,Rejected,Male,Operations Department,c5,27190
54723,29-05-2014 21:36,Hired,Female,Operations Department,c5,2860
95496,29-05-2014 21:42,Hired,Male,Operations Department,c5,24782
971957,12-06-2014 08:34,Hired,Male,Operations Department,c5,76181
654427,12-06-2014 08:31,Rejected,Female,Operations Department,c5,53660
155708,31-05-2014 14:06,Hired,Male,Operations Department,c5,61643
708125,31-05-2014 14:08,Rejected,Male,Operations Department,c5,70430
223843,31-05-2014 14:10,Rejected,Male,Operations Department,c5,8413
582635,02-06-2014 03:15,Rejected,Male,Operations Department,c5,77272
286547,06-06-2014 18:34,Hired,Female,Operations Department,c5,73559
455493,06-06-2014 18:34,Hired,Male,Operations Department,c5,17698
487282,06-06-2014 18:35,Rejected,Female,Operations Department,c5,54274
940819,06-06-2014 18:38,Hired,Female,Operations Department,c5,94677
661209,06-06-2014 18:38,Hired,Male,Operations Department,c5,17436
808006,06-06-2014 18:39,Hired,Male,Operations Department,c5,36887
228903,19-07-2014 18:30,Rejected,Female,Operations Department,c9,93345
921308,19-07-2014 18:32,Hired,Male,Operations Department,c9,31438
950993,14-08-2014 09:31,Rejected,Don’t want to say,Human Resource Department,i5,65270
503906,23-08-2014 11:07,Hired,Male,Human Resource Department,i5,70176
863564,19-06-2014 09:31,Hired,Male,Operations Department,i5,65197
598901,01-05-2014 09:34,Hired,Female,Finance Department,c9,48485
734062,09-05-2014 11:41,Rejected,Female,Finance Department,c9,4236
684474,09-05-2014 11:42,Rejected,Female,Finance Department,c9,10086
321013,23-05-2014 02:06,Hired,Female,Finance Department,c9,60821
223885,26-06-2014 09:32,Hired,Female,Finance Department,c9,1362
368107,26-06-2014 09:33,Hired,Female,Finance Department,c9,72342
591934,27-06-2014 09:19,Hired,Female,Finance Department,c9,54161
17705,27-06-2014 09:20,Rejected,Female,Finance Department,c9,88585
634127,27-06-2014 09:20,Rejected,Female,Finance Department,c9,75995
138292,27-06-2014 09:21,Hired,Female,Finance Department,c9,71266
898973,09-07-2014 13:03,Rejected,Female,Finance Department,c9,20359
948183,09-07-2014 13:03,Rejected,Female,Finance Department,c9,24637
939079,09-07-2014 13:08,Hired,Female,Finance Department,c9,5463
666787,07-08-2014 09:37,Rejected,Female,Finance Department,c9,18219
464525,07-08-2014 09:38,Hired,Female,Finance Department,c9,67224
313111,18-08-2014 11:55,Hired,Female,Finance Department,c9,36531
641673,24-05-2014 18:28,Rejected,Female,Human Resource Department,c5,94692
344006,24-05-2014 18:29,Hired,Male,Human Resource Department,c5,92808
689821,06-06-2014 12:20,Hired,Female,Human Resource Department,c5,46043
610153,04-06-2014 19:20,Hired,Male,Sales Department,i5,31730
669053,16-06-2014 07:09,Rejected,Male,Sales Department,i5,27929
997125,14-07-2014 07:02,Rejected,Male,Sales Department,i5,82697
548533,26-07-2014 01:19,Rejected,Male,Sales Department,i5,21815
104406,26-07-2014 01:19,Rejected,Male,Sales Department,i5,72483
860046,01-08-2014 16:07,Hired,Male,Sales Department,i7,43187
218715,01-08-2014 16:10,Rejected,Female,Sales Department,i7,36580
196569,01-08-2014 16:07,Rejected,Female,Sales Department,i7,38193
227866,01-08-2014 16:08,Hired,Female,Sales Department,i7,54120
479702,16-08-2014 11:30,Rejected,Female,Sales Department,i7,80223
533468,04-08-2014 09:32,Hired,Female,Sales Department,i7,22019
598841,04-08-2014 09:33,Hired,Female,Sales Department,i7,5877
698761,04-08-2014 09:34,Hired,Female,Sales Department,i7,33667
634055,04-08-2014 09:37,Rejected,Female,Sales Department,i7,25657
262748,04-08-2014 09:31,Hired,Don’t want to say,Sales Department,i7,17951
805290,30-06-2014 09:31,Hired,Male,Service Department,i1,4849
633958,07-07-2014 09:32,Rejected,Male,Purchase Department,i7,37853
197169,02-06-2014 09:38,Rejected,Male,Operations Department,c8,98968
225384,26-05-2014 09:31,Hired,Male,Operations Department,c5,77939
395184,18-07-2014 09:58,Rejected,Male,Service Department,i5,7431
972195,19-08-2014 09:31,Hired,Male,Operations Department,c5,47164
543577,15-07-2014 19:57,Rejected,Female,Finance Department,c5,2013
458491,15-07-2014 19:59,Rejected,Don’t want to say,Finance Department,c5,93263
463985,15-07-2014 20:00,Rejected,Don’t want to say,Finance Department,c5,2052
78791,24-07-2014 10:44,Hired,Don’t want to say,Finance Department,c5,5949
654063,06-08-2014 11:43,Rejected,Female,Finance Department,c5,22912
232860,22-05-2014 11:58,Hired,Male,Service Department,c5,18887
553683,21-05-2014 09:32,Hired,Male,Service Department,c5,14689
403729,18-06-2014 09:32,Hired,Female,Service Department,i6,96315
556271,24-06-2014 12:25,Hired,Male,Service Department,i6,47449
323810,24-06-2014 12:26,Hired,Female,Service Department,i6,61337
372692,02-07-2014 11:31,Rejected,Female,Service Department,i6,77329
258499,01-05-2014 08:32,Rejected,Male,Service Department,c5,11487
75604,05-05-2014 12:58,Hired,Male,Service Department,c5,88226
920125,06-05-2014 18:24,Rejected,Female,Service Department,c5,5984
484721,06-05-2014 18:25,Rejected,Female,Service Department,c5,61756
883770,09-05-2014 07:16,Hired,Male,Service Department,c5,54585
774683,28-08-2014 09:31,Hired,Female,Finance Department,c9,50604
314450,28-08-2014 09:34,Hired,Female,Finance Department,c9,15294
978058,08-05-2014 09:33,Hired,Male,Marketing Department,c5,56575
125548,08-05-2014 09:34,Rejected,Female,Marketing Department,c5,45815
908214,26-06-2014 09:32,Hired,Female,Marketing Department,c5,48007
203207,10-07-2014 04:35,Rejected,Female,Marketing Department,c5,19578
618160,31-07-2014 09:32,Rejected,Female,Marketing Department,c5,69076
824459,30-07-2014 01:32,Rejected,Don’t want to say,Service Department,c9,75273
601533,07-08-2014 15:35,Hired,Don’t want to say,Service Department,c9,42529
114265,22-08-2014 13:57,Hired,Female,Service Department,c9,81743
339175,18-05-2014 07:05,Rejected,Female,Service Department,c5,46215
980636,27-06-2014 09:32,Hired,Male,Service Department,c5,64507
172700,01-07-2014 08:14,Rejected,Male,Service Department,c5,83014
851534,01-07-2014 08:14,Rejected,Female,Service Department,c5,64240
660138,16-06-2014 09:31,Hired,Male,Sales Department,c9,27018
107686,16-06-2014 09:32,Rejected,Male,Sales Department,c9,53967
381271,19-05-2014 09:31,Hired,Female,Finance Department,i1,85440
984518,19-05-2014 09:33,Rejected,Female,Finance Department,i1,65617
61075,19-05-2014 09:37,Rejected,Female,Finance Department,i1,27855
176247,22-07-2014 23:49,Rejected,Female,Finance Department,i1,54276
295044,22-07-2014 23:51,Hired,Female,Finance Department,i1,51283
731032,11-08-2014 09:31,Rejected,Female,Finance Department,i5,5448
951132,11-08-2014 09:36,Hired,Female,Finance Department,i5,67781
56735,12-08-2014 16:20,Rejected,Female,Finance Department,i5,37796
595633,12-08-2014 16:22,Hired,Female,Finance Department,i5,43830
621146,12-08-2014 16:25,Rejected,Female,Finance Department,i5,65933
997919,12-08-2014 16:26,Hired,Female,Finance Department,i5,37145
254251,19-08-2014 16:32,Hired,Female,Finance Department,c9,27741
32223,13-05-2014 19:24,Hired,Male,Sales Department,i7,21586
687825,13-05-2014 19:27,Hired,Female,Sales Department,i7,27577
715896,13-05-2014 19:28,Hired,Male,Sales Department,i7,73304
343676,14-07-2014 09:33,Hired,Female,Sales Department,i7,5061
903621,14-07-2014 09:33,Hired,Female,Sales Department,i7,38917
605511,27-05-2014 08:52,Hired,Male,Operations Department,i6,49865
810634,27-05-2014 08:54,Hired,Male,Operations Department,i6,93020
408953,17-06-2014 12:59,Rejected,Male,Operations Department,i5,90365
65996,17-06-2014 13:01,Hired,Male,Operations Department,i5,90336
436789,10-06-2014 09:33,Hired,Male,Operations Department,i5,78916
190528,10-06-2014 09:34,Hired,Male,Operations Department,i5,43024
825980,12-08-2014 09:35,Hired,Male,Operations Department,i5,13512
307921,27-08-2014 13:26,Rejected,Female,Operations Department,i5,53611
28171,04-07-2014 13:27,Hired,Female,Service Department,c5,3854
547592,04-07-2014 13:29,Rejected,Male,Service Department,c5,95105
399830,10-07-2014 11:17,Hired,Female,Service Department,c5,43250
574816,10-07-2014 11:58,Hired,Male,Service Department,c5,93120
800023,10-07-2014 12:01,Hired,Female,Service Department,c5,83237
563352,11-07-2014 14:01,Hired,Male,Service Department,c5,86886
613506,14-07-2014 12:35,Hired,Male,Service Department,c5,33447
399679,13-05-2014 09:35,Hired,Female,Operations Department,c9,75625
366508,17-05-2014 09:26,Hired,Female,Operations Department,c9,92121
707189,16-06-2014 17:25,Hired,Male,Operations Department,c9,41350
854101,16-06-2014 17:27,Hired,Male,Operations Department,c9,72912
722399,16-06-2014 17:27,Hired,Female,Operations Department,c9,94700
358889,28-05-2014 16:15,Hired,Male,Operations Department,c9,90048
355385,28-05-2014 16:20,Hired,Female,Operations Department,c9,23702
132806,30-05-2014 18:16,Hired,Female,Operations Department,c9,47505
532565,30-05-2014 18:19,Hired,Female,Operations Department,c9,33998
362618,30-05-2014 18:13,Hired,Female,Operations Department,c9,48558
867705,02-07-2014 14:09,Rejected,Male,Operations Department,c9,38852
551447,04-06-2014 09:31,Hired,Female,Operations Department,c5,20232
902753,11-07-2014 15:26,Hired,Male,Purchase Department,c9,52681
957985,11-07-2014 15:27,Hired,Male,Purchase Department,c9,81806
620965,11-07-2014 15:28,Hired,Female,Purchase Department,c9,26468
377559,21-07-2014 16:03,Hired,Male,Purchase Department,c9,35971
988672,21-07-2014 16:03,Hired,Don’t want to say,Purchase Department,c9,62102
732435,25-06-2014 09:31,Hired,Male,Purchase Department,c9,56090
770615,25-06-2014 09:33,Hired,Male,Purchase Department,c9,37455
129661,26-06-2014 11:41,Hired,Female,Purchase Department,c9,78844
